Event_ID,Timestamp,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Count,Bytes_Sent,Bytes_Received,Connection_Duration,Request_Count,Response_Time,Login_Attempts,Failed_Login_Count,Successful_Login_Count,Session_Duration,Authentication_Method,Malware_Detected,Firewall_Status,Antivirus_Status,Encryption_Used,Suspicious_URL,Unusual_Port,Multiple_Failed_Logins,Anomaly_Score,Risk_Score,Threat_Type,Attack_Type,Attack_Vector,Severity,Threat_Status,Detection_Method,Device_Type,Operating_System,Browser,Country,Region,Network_Type,Is_Threat,Is_Malicious,Incident_Status
EVT104585,2025-03-21 00:25:28,192.168.118.58,68.255.92.246,3389,110,DNS,47,8071,6371.0,29.33,21,0.632,1,0,1,9.54,Biometric,0,Active,Updated,1,0,0,0,26.71,18.89,None,None,None,Low,N/A,No_Detection,Server,Android,Chrome,France,West,LAN,0,0,False Positive
EVT102502,2025-02-13 06:04:01,45.55.232.203,197.154.0.170,35283,3389,DNS,98,2653,8541.0,4.73,33,0.5,1,0,1,29.18,Token,0,Active,Updated,1,0,0,0,24.63,10.05,None,None,None,Low,N/A,Antivirus,Laptop,macOS,Chrome,France,West,LAN,0,0,False Positive
EVT103685,2025-03-05 05:21:56,202.57.202.61,187.245.147.251,53,3306,HTTP,203,8318,10458.0,32.05,20,,2,1,1,29.27,SSO,0,Active,Updated,1,0,0,0,17.03,10.46,None,None,None,Low,N/A,No_Detection,Desktop,macOS,Unknown,China,South,Public Network,0,0,Resolved
EVT104524,2025-03-20 03:00:08,212.89.196.9,186.5.90.138,3306,21,FTP,587,99158,27608.0,213.46,159,2.475,10,9,1,28.96,Not_Used,0,Inactive,Updated,0,1,0,1,81.8,89.48,Ransomware,Ransomware,USB Device,Medium,Contained,Antivirus,Desktop,Windows 10,Firefox,Nigeria,West,LAN,1,1,Under Investigation
EVT100877,2025-01-15 15:25:53,192.168.254.211,192.168.49.59,3306,443,ICMP,326,6366,2694.0,35.38,20,0.679,2,1,1,42.59,MFA,0,Active,Updated,1,0,0,0,4.2,17.37,None,None,None,Low,N/A,Antivirus,Mobile,Android,Edge,Japan,East,LAN,0,0,Resolved
EVT100741,2025-01-13 06:33:44,192.168.242.9,192.168.216.18,443,443,HTTPS,189,2282,6639.0,18.5,14,0.903,2,1,1,20.1,Biometric,0,Active,Updated,1,0,0,0,32.6,4.76,None,None,None,Low,N/A,Antivirus,Desktop,Windows 10,Chrome,Germany,North,Mobile Data,0,0,False Positive
EVT101006,2025-01-17 17:16:41,47.203.218.163,41.162.212.60,25,22,DNS,49,3539,7046.0,57.84,25,1.122,0,0,0,23.01,Biometric,0,Active,Updated,1,0,0,0,35.89,23.97,None,None,None,Low,N/A,IDS/IPS,Mobile,Android,Firefox,,West,VPN,0,0,Resolved
EVT101135,2025-01-20 01:22:15,192.168.136.17,1.173.116.129,53,53,DNS,255,5025,2637.0,32.08,19,1.217,3,2,1,22.63,MFA,0,Active,Updated,1,0,0,0,0.0,6.05,None,None,None,Low,N/A,Firewall,Desktop,macOS,Opera,Russia,North,Wi-Fi,0,0,False Positive
EVT100397,2025-01-07 10:53:51,167.64.155.146,192.168.42.217,57714,8080,HTTP,203,4147,12912.0,35.61,23,0.944,2,1,1,31.23,SSO,0,Active,Updated,1,0,0,0,6.14,18.24,None,None,None,Low,N/A,Antivirus,Desktop,Android,Safari,France,West,Wi-Fi,0,0,Resolved
EVT104685,2025-03-22 18:18:36,192.168.232.228,26.217.87.81,38033,3389,FTP,16,3200,4394.0,41.36,25,0.828,2,2,0,39.19,Token,0,Misconfigured,Updated,0,0,0,0,32.57,15.16,None,None,None,Low,N/A,Antivirus,Server,macOS,Opera,Australia,North,Mobile Data,0,0,Resolved
EVT102625,2025-02-15 09:37:29,192.168.144.154,192.168.223.14,21,110,SSH,84,15,,28.37,24,1.075,1,0,1,15.88,Password,0,Active,Updated,1,0,0,0,14.54,23.68,None,None,None,Low,N/A,Antivirus,Tablet,iOS,Opera,Germany,Central,Public Network,0,0,False Positive
EVT101068,2025-01-18 22:25:26,192.168.251.176,38.7.183.232,53,80,HTTP,143,8130,3436.0,4.09,21,1.542,1,0,1,27.96,Password,0,Active,Updated,1,0,0,0,38.51,21.32,None,None,None,Low,N/A,Firewall,Server,Windows 11,Edge,Nigeria,West,Public Network,0,0,Resolved
EVT103462,2025-03-01 13:44:00,192.168.86.224,215.76.140.8,22,6667,ICMP,1108,64999,20743.0,105.21,185,0.375,11,10,1,2.12,Token,0,Active,Outdated,0,1,1,1,51.2,90.53,SQL Injection,SQL Injection,Web Application,High,Investigating,Firewall,Laptop,Windows 10,Chrome,Germany,South,Mobile Data,1,1,Open
EVT103328,2025-02-27 05:58:02,192.168.14.57,222.49.56.164,14978,22,HTTPS,202,4227,9905.0,11.1,21,0.05,2,2,0,25.59,Password,0,Active,Updated,1,0,0,0,29.32,31.74,None,None,None,Low,N/A,IDS/IPS,IoT Device,Android,Opera,Singapore,East,VPN,0,0,Resolved
EVT104735,2025-03-23 17:19:12,192.168.176.233,192.168.87.206,53,1337,SSH,782,39134,9591.0,85.04,245,2.502,2,1,1,10.4,Token,1,Inactive,Disabled,1,1,1,0,75.84,99.33,Man-in-the-Middle,Man-in-the-Middle,API,Medium,Active,Manual Review,Tablet,Windows 11,Chrome,USA,South,Wi-Fi,1,1,False Positive
EVT103101,2025-02-23 15:56:34,48.81.92.68,177.138.130.203,25,80,SSH,81,2606,10089.0,19.79,30,0.999,0,0,0,4.86,Password,0,Active,Updated,0,0,0,0,27.03,11.38,None,None,None,Low,N/A,No_Detection,Desktop,iOS,Firefox,Germany,North,Mobile Data,0,0,Resolved
EVT102221,2025-02-07 18:36:39,192.168.128.179,192.168.104.146,53,3306,SSH,189,7047,9968.0,41.57,18,1.267,2,1,1,13.02,Biometric,0,Active,Updated,1,0,0,0,29.32,15.57,None,None,None,Low,N/A,Firewall,Desktop,Windows 11,Edge,US,East,VPN,0,0,Resolved
EVT100363,2025-01-07 01:13:32,192.168.173.225,192.168.45.82,1641,8080,SSH,147,5582,4908.0,34.95,25,1.292,3,2,1,30.96,SSO,0,Active,Updated,1,0,0,0,9.45,10.87,None,None,None,Low,N/A,Firewall,Desktop,Linux,Edge,,East,Public Network,0,0,Resolved
EVT100095,2025-01-02 17:19:06,132.71.167.239,42.201.153.152,53,9001,HTTPS,407,60275,31624.0,87.28,167,4.207,7,7,0,14.73,Not_Used,0,Active,Outdated,0,1,1,1,98.36,85.86,Phishing,Phishing,USB Device,High,Investigating,EDR,IoT Device,Linux,Edge,China,Central,Mobile Data,1,1,Under Investigation
EVT101354,2025-01-23 22:01:25,192.168.36.23,55.27.200.136,22,80,UDP,104,5291,5633.0,33.95,35,0.582,1,0,1,36.21,Biometric,0,Active,Outdated,1,0,0,0,18.66,16.22,None,None,None,Low,N/A,Firewall,Mobile,Windows 11,Unknown,Nigeria,South,Wi-Fi,0,0,False Positive
EVT100244,2025-01-05 02:48:10,192.168.40.109,133.139.145.167,52391,12345,SSH,437,56589,16350.0,152.13,103,,15,15,0,12.11,MFA,1,Inactive,Updated,0,1,1,1,73.25,65.6,DDoS,DDoS,Network,Low,Contained,SIEM,IoT Device,Linux,Firefox,Australia,North,LAN,1,1,Resolved
EVT104132,2025-03-13 12:17:20,213.207.165.168,87.130.225.252,21,110,HTTP,242,4451,3016.0,12.62,7,1.029,1,0,1,42.37,Biometric,0,Active,Updated,1,0,0,0,15.0,21.84,None,None,None,Low,N/A,Firewall,Server,Android,Firefox,UK,South,Mobile Data,0,0,Resolved
EVT101320,2025-01-23 08:30:30,163.8.196.44,4.255.100.6,22,25,ICMP,230,4387,7103.0,42.97,11,0.914,1,1,0,16.71,Not_Used,0,Active,Updated,1,0,0,0,16.64,26.6,None,None,None,Low,N/A,Manual Review,Tablet,Windows Server 2019,Opera,Canada,East,LAN,0,0,Resolved
EVT104324,2025-03-16 09:21:01,199.84.77.60,192.168.245.121,3306,3389,HTTPS,1308,61964,37263.0,230.66,113,3.496,1,0,1,15.82,MFA,1,Inactive,Disabled,0,0,0,0,100.0,82.61,Ransomware,Ransomware,Social Engineering,High,Contained,SIEM,Tablet,macOS,Unknown,Singapore,East,Public Network,1,1,Under Investigation
EVT101578,2025-01-27 19:47:33,197.18.28.66,192.168.173.136,53,110,DNS,160,7593,7819.0,9.6,29,0.372,1,0,1,32.54,Password,0,Inactive,Updated,0,0,0,0,32.68,7.17,None,None,None,Low,N/A,No_Detection,Desktop,iOS,Unknown,China,South,LAN,0,0,False Positive
EVT103063,2025-02-23 03:02:13,110.234.224.89,192.168.204.230,110,8080,HTTP,1372,64409,6200.0,70.95,115,2.018,10,10,0,8.08,Password,0,Inactive,Updated,1,1,0,1,76.44,71.36,SQL Injection,SQL Injection,Remote Desktop,High,Contained,SIEM,Laptop,Android,Opera,China,Central,Wi-Fi,1,1,Under Investigation
EVT100965,2025-01-17 03:24:32,192.168.154.217,192.168.57.219,21,80,DNS,178,5970,7084.0,45.65,17,0.157,2,1,1,56.66,MFA,0,Active,Outdated,1,0,0,0,3.65,8.62,None,None,None,Low,N/A,Firewall,IoT Device,Windows 10,Edge,Germany,West,Wi-Fi,0,0,False Positive
EVT104768,2025-03-24 08:06:25,192.168.37.230,192.168.147.4,3306,8080,HTTPS,184,1743,2791.0,30.98,24,0.733,2,2,0,40.83,Password,0,Active,Updated,1,0,0,0,4.57,23.92,None,None,None,Low,N/A,Firewall,Laptop,Windows Server 2019,Edge,Brazil,Central,Wi-Fi,0,0,False Positive
EVT104933,2025-03-27 10:25:47,106.64.82.131,131.47.8.141,53,80,TCP,76,4959,5836.0,32.96,9,0.487,0,0,0,6.88,Biometric,0,Active,Updated,1,0,0,0,31.3,0.0,None,None,None,Low,N/A,IDS/IPS,Laptop,Windows 10,Edge,USA,Central,Public Network,0,0,Resolved
EVT101078,2025-01-19 03:18:04,112.166.114.245,188.132.159.98,62267,80,HTTPS,230,8280,5553.0,34.88,24,0.32,3,2,1,7.69,Biometric,0,Active,,1,0,0,0,22.36,18.66,None,None,None,Low,N/A,Antivirus,Tablet,macOS,Safari,Singapore,North,Wi-Fi,0,0,Resolved
EVT100254,2025-01-05 09:10:51,69.20.36.214,192.168.110.246,8080,443,UDP,118,7857,414.0,27.57,35,1.081,2,2,0,30.2,MFA,0,Active,Updated,1,0,0,0,7.89,35.02,None,None,None,Low,N/A,Firewall,IoT Device,iOS,Firefox,France,Central,Public Network,0,0,Resolved
EVT103879,2025-03-08 17:56:43,172.68.133.134,192.168.95.157,3306,443,Http,152,8810,7224.0,4.43,8,0.578,1,0,1,48.59,Not_Used,0,Active,Updated,1,0,0,0,30.72,14.02,None,None,None,Low,N/A,Antivirus,Laptop,Android,Edge,South Africa,South,VPN,0,0,Resolved
EVT100550,2025-01-10 01:40:49,108.32.31.157,192.168.19.217,23101,443,DNS,115,7891,5509.0,24.75,22,0.002,3,2,1,7.32,Token,0,Active,Updated,1,0,0,0,6.85,1.03,None,None,None,Low,N/A,SIEM,Desktop,macOS,Chrome,Nigeria,West,Public Network,0,0,Resolved
EVT104083,2025-03-12 11:42:30,192.168.95.79,192.168.255.163,110,9001,HTTP,841,38039,12424.0,197.26,150,5.21,1,0,1,33.21,Not_Used,0,Active,Updated,0,0,1,0,69.09,88.39,Phishing,Phishing,Email,High,Contained,Firewall,Tablet,Windows Server 2019,Firefox,China,Central,LAN,1,1,False Positive
EVT100532,2025-01-09 16:30:52,192.168.244.190,192.168.122.44,53,443,ICMP,173,12449,2604.0,17.32,6,0.707,1,0,1,33.46,SSO,0,Active,Updated,1,0,0,0,23.74,12.98,None,None,None,Low,N/A,No_Detection,Laptop,iOS,Safari,Japan,East,Wi-Fi,0,0,Resolved
EVT100333,2025-01-06 14:46:16,192.168.182.13,192.168.39.132,21,22,UDP,149,5396,8983.0,44.31,22,0.955,2,1,1,,Token,0,Active,Updated,1,0,0,0,25.53,12.85,None,None,None,Low,N/A,IDS/IPS,Tablet,Windows Server 2019,Edge,UK,East,Wi-Fi,0,0,Resolved
EVT102554,2025-02-14 01:09:28,41.44.143.205,197.189.51.187,80,8080,FTP,178,4603,9946.0,37.85,27,,1,0,1,6.49,Token,0,Active,Updated,0,0,0,0,35.53,7.6,None,None,None,Low,N/A,Firewall,IoT Device,Android,Edge,Germany,Central,Wi-Fi,0,0,Resolved
EVT103375,2025-02-28 02:45:57,134.233.101.118,68.13.226.169,80,6667,TCP,1006,79964,17032.0,188.27,273,5.257,9,9,0,17.64,Biometric,1,Misconfigured,Disabled,0,0,1,1,65.49,72.19,Phishing,Phishing,USB Device,Medium,Active,IDS/IPS,Tablet,Linux,Firefox,USA,North,VPN,1,0,Under Investigation
EVT104775,2025-03-24 11:55:55,219.239.178.191,23.10.231.177,22,25,HTTP,273,6233,6214.0,27.88,17,0.337,1,1,0,69.16,Biometric,0,Inactive,Updated,0,0,0,0,28.21,24.56,None,None,None,Low,N/A,EDR,Desktop,iOS,,Canada,East,Public Network,0,0,Resolved
EVT101352,2025-01-23 21:29:08,192.168.229.160,81.82.69.28,3306,443,UDP,136,2111,8100.0,44.09,17,1.102,3,3,0,38.45,SSO,0,Active,Updated,1,0,0,0,19.09,21.16,None,None,None,Low,N/A,No_Detection,Tablet,Windows 10,Opera,Russia,Central,Wi-Fi,0,0,Resolved
EVT101264,2025-01-22 10:23:48,7.153.52.160,192.168.168.63,25,443,FTP,196,6434,2376.0,13.92,23,1.221,1,0,1,10.9,Token,0,Active,Updated,1,0,0,0,35.5,15.97,None,None,None,Low,N/A,EDR,Tablet,macOS,Edge,Canada,Central,Public Network,0,0,Resolved
EVT104510,2025-03-19 21:29:43,192.168.46.43,192.168.186.100,2419,8080,UDP,35,4204,7993.0,16.39,24,1.304,4,3,1,1.99,Password,0,Active,Disabled,1,0,0,0,36.17,12.33,None,None,None,Low,N/A,Firewall,Laptop,Android,Safari,Singapore,East,LAN,0,0,Resolved
EVT100922,2025-01-16 08:19:55,192.168.158.105,151.161.50.9,80,4444,DNS,826,8131,3467.0,223.76,104,7.69,1,1,0,17.47,MFA,1,Active,Disabled,1,1,1,0,90.5,77.59,Malware,Malware,Network,High,Investigating,Antivirus,IoT Device,Linux,Safari,Singapore,North,VPN,1,1,Open
EVT102998,2025-02-21 23:38:39,192.168.11.228,113.225.169.238,22,3389,HTTP,224,1734,2578.0,36.08,28,1.119,2,1,1,7.85,,1,Active,,1,1,0,0,39.65,20.29,None,None,None,Low,N/A,Firewall,Desktop,macOS,Opera,China,North,LAN,0,0,Resolved
EVT103337,2025-02-27 08:21:18,96.77.33.161,33.77.180.104,22,25,HTTPS,238,6799,6120.0,24.56,44,0.493,0,0,0,37.34,MFA,0,Active,Updated,1,1,0,0,40.59,0.58,None,None,None,Low,N/A,No_Detection,Tablet,Windows 10,Safari,Japan,East,VPN,0,0,False Positive
EVT100402,2025-01-07 12:29:06,57.119.252.248,192.168.143.127,11768,21,TCP,768,71455,14421.0,296.36,160,4.529,0,0,0,11.1,Password,0,Active,Outdated,0,1,0,0,92.29,99.49,SQL Injection,SQL Injection,Remote Desktop,High,Contained,IDS/IPS,IoT Device,iOS,Unknown,Russia,Central,LAN,1,1,Escalated
EVT101805,2025-01-31 20:43:41,192.168.98.228,22.159.174.14,54166,22,DNS,223,419,11276.0,44.92,13,1.132,2,1,1,44.7,Token,0,Active,,1,0,0,0,14.18,27.77,None,None,None,Low,N/A,SIEM,Laptop,Android,Firefox,Japan,Central,Wi-Fi,0,0,False Positive
EVT101251,2025-01-22 05:52:08,127.110.19.19,140.46.53.103,80,25,UDP,140,5058,1785.0,48.1,23,0.912,1,0,1,38.1,SSO,0,Active,Disabled,1,0,0,0,24.58,26.11,None,None,None,Low,N/A,SIEM,Laptop,Windows 11,Opera,France,West,Public Network,0,0,False Positive
EVT104117,2025-03-13 05:45:56,192.168.220.177,192.168.139.51,8080,22,UDP,140,3142,5738.0,9.54,31,1.491,2,1,1,28.37,Token,0,Active,Updated,1,0,0,0,19.48,3.9,None,None,None,Low,N/A,EDR,Laptop,iOS,Unknown,India,Central,Public Network,0,0,Resolved
EVT103802,2025-03-07 12:56:50,192.168.10.112,71.125.40.28,25,8080,ICMP,178,3007,7804.0,14.93,28,1.34,1,0,1,6.58,Token,0,Active,Updated,0,0,0,0,42.36,4.59,None,None,None,Low,N/A,No_Detection,Desktop,Windows 10,Safari,Germany,East,VPN,0,0,False Positive
EVT104772,2025-03-24 09:27:17,192.168.129.197,192.168.178.177,3306,3389,FTP,128,5192,4876.0,33.8,19,1.296,1,0,1,7.92,MFA,0,Inactive,Updated,1,0,0,0,24.93,6.1,None,None,None,Low,N/A,SIEM,Desktop,Windows 10,Firefox,Germany,North,Wi-Fi,0,0,Resolved
EVT104595,2025-03-21 03:56:21,169.118.127.28,192.168.107.251,53,22,FTP,259,1280,10295.0,58.37,21,0.122,3,2,1,28.1,MFA,0,Inactive,Updated,0,0,0,0,15.14,17.25,None,None,None,Low,N/A,Firewall,Tablet,Windows 10,Firefox,China,West,VPN,0,0,Resolved
EVT100407,2025-01-07 14:06:11,192.168.28.144,192.168.195.103,443,110,SSH,105,5849,7365.0,30.92,20,0.068,2,1,1,11.27,Token,0,Active,Updated,1,0,0,0,26.86,1.79,None,None,None,Low,N/A,EDR,Server,Linux,Safari,South Africa,West,Mobile Data,0,0,Resolved
EVT101296,2025-01-22 19:44:10,86.106.191.49,192.168.34.151,53,3389,FTP,246,10180,4207.0,36.45,13,1.728,3,3,0,2.09,Not_Used,0,Active,Updated,1,0,0,0,32.48,34.93,None,None,None,Low,N/A,Firewall,Mobile,Windows 11,Firefox,Russia,Central,Mobile Data,0,0,Resolved
EVT104861,2025-03-26 04:27:07,192.168.105.123,192.168.67.54,4271,4444,Tcp,608,36059,5380.0,146.01,137,3.244,11,11,0,25.6,Token,0,Misconfigured,Outdated,0,1,1,1,63.67,71.2,SQL Injection,SQL Injection,Network,High,Investigating,IDS/IPS,IoT Device,Windows Server 2019,Safari,Singapore,South,Wi-Fi,1,1,Under Investigation
EVT103321,2025-02-27 03:23:54,192.168.85.96,8.144.136.231,55454,53,FTP,196,6798,5439.0,35.34,19,0.631,3,2,1,21.96,MFA,0,Active,Outdated,1,0,0,0,10.89,26.62,None,None,None,Low,N/A,Antivirus,IoT Device,Android,Safari,China,East,LAN,0,0,Resolved
EVT104604,2025-03-21 06:54:06,166.148.35.87,94.33.22.195,53,443,DNS,102,7623,7842.0,21.46,21,0.889,1,1,0,33.08,,0,Active,Updated,0,0,0,0,18.12,7.2,None,None,None,Low,N/A,Antivirus,Server,Windows 10,Unknown,Germany,South,VPN,0,0,False Positive
EVT105041,2025-03-29 03:17:52,119.91.70.208,133.30.97.188,110,3306,ICMP,217,4131,8568.0,24.06,23,0.136,0,0,0,2.99,Token,0,Active,Updated,1,0,0,0,18.35,32.91,None,None,None,Low,N/A,Firewall,Desktop,Windows 11,Unknown,Japan,East,Mobile Data,0,0,Resolved
EVT101259,2025-01-22 08:57:13,23.233.79.100,192.168.185.104,53,80,HTTPS,56,8793,7792.0,28.91,18,0.359,3,2,1,49.3,Biometric,0,Active,Updated,1,0,0,0,0.0,23.67,None,None,None,Low,N/A,Firewall,Mobile,Windows Server 2019,Unknown,UK,South,Wi-Fi,0,0,Resolved
EVT102364,2025-02-10 10:00:34,192.168.198.14,193.72.125.86,25,3306,ICMP,124,5733,5479.0,35.19,26,1.045,1,0,1,56.55,SSO,0,Active,Updated,0,0,0,0,29.76,23.9,None,None,None,Low,N/A,Firewall,Tablet,macOS,Firefox,USA,North,Wi-Fi,0,0,Resolved
EVT101102,2025-01-19 11:31:08,192.168.228.168,175.105.73.123,443,21,FTP,253,2361,8638.0,41.2,10,1.204,3,2,1,22.29,Not_Used,0,Inactive,Updated,1,0,0,0,24.46,20.62,None,None,None,Low,N/A,Antivirus,Server,Linux,Unknown,Germany,East,Mobile Data,0,0,False Positive
EVT101907,2025-02-02 11:42:13,192.168.122.100,192.168.7.88,110,53,FTP,275,3435,4537.0,42.1,12,1.128,2,1,1,8.26,Not_Used,0,Active,Outdated,1,0,0,0,21.8,30.44,None,None,None,Low,N/A,Antivirus,Laptop,Windows 11,Firefox,Russia,East,Public Network,0,0,False Positive
EVT101016,2025-01-17 20:11:18,46.105.197.173,53.109.247.105,26319,54321,UDP,73,37045,23465.0,24.87,229,,1,1,0,24.92,MFA,1,Misconfigured,Updated,1,1,1,0,74.98,62.13,Man-in-the-Middle,Man-in-the-Middle,USB Device,Low,Contained,SIEM,Laptop,Windows 10,Chrome,Brazil,South,Mobile Data,1,1,Open
EVT104961,2025-03-27 20:29:08,152.152.67.214,69.251.210.54,21,80,UDP,91,6286,8157.0,50.72,20,0.682,2,1,1,18.46,Password,0,Active,Updated,0,0,0,0,17.57,24.0,None,None,None,Low,N/A,IDS/IPS,Mobile,iOS,Unknown,China,Central,Mobile Data,0,0,False Positive
EVT101733,2025-01-30 17:15:52,192.168.134.60,192.168.229.9,6155,443,DNS,1649,65802,18011.0,115.46,187,2.474,12,11,1,13.31,SSO,0,Active,Outdated,1,0,0,1,87.27,90.85,Port Scanning,Port Scanning,Email,Low,Contained,IDS/IPS,IoT Device,Windows 11,Opera,China,South,LAN,1,0,Escalated
EVT100615,2025-01-11 04:44:08,21.76.3.87,182.132.101.132,110,3306,SSH,974,70396,23793.0,157.43,62,1.998,11,11,0,23.43,Password,1,Active,Outdated,0,0,0,1,100.0,73.79,Phishing,Phishing,API,Medium,Active,Antivirus,Mobile,macOS,Safari,Australia,East,Wi-Fi,1,1,Under Investigation
EVT103650,2025-03-04 14:32:06,192.168.151.89,192.168.120.37,22,8080,UDP,233,6989,8646.0,44.21,25,0.688,1,1,0,3.63,Password,0,Active,,1,0,0,0,24.74,13.12,None,None,None,Low,N/A,No_Detection,IoT Device,Windows 11,Firefox,Singapore,Central,Wi-Fi,0,0,False Positive
EVT102301,2025-02-09 03:13:37,181.58.153.174,192.168.170.252,21,53,HTTPS,113,8962,3851.0,6.1,15,1.186,2,1,1,21.71,Not_Used,0,Active,Updated,1,0,0,0,11.79,16.26,None,None,None,Low,N/A,Manual Review,Desktop,Windows Server 2019,Opera,China,West,Wi-Fi,0,0,False Positive
EVT103382,2025-02-28 08:11:03,192.168.100.157,192.168.245.245,8080,22,SSH,108,4990,6281.0,14.02,20,1.379,2,1,1,30.13,Password,0,Active,Updated,1,0,0,0,24.75,23.55,None,None,None,Low,N/A,EDR,Mobile,iOS,Edge,UK,North,LAN,0,0,False Positive
EVT101117,2025-01-19 19:04:29,192.168.67.2,7.177.118.32,22,25,HTTPS,262,6650,4520.0,23.28,15,0.976,3,2,1,1.97,Biometric,0,Active,Outdated,1,0,0,0,39.86,1.5,None,None,None,Low,N/A,EDR,Server,macOS,Opera,Russia,Central,LAN,0,0,False Positive
EVT100535,2025-01-09 17:26:45,78.170.247.29,192.168.10.38,3389,21,ICMP,165,5329,9276.0,29.35,14,1.032,3,2,1,37.19,Biometric,0,Active,Updated,1,0,0,0,22.18,31.19,None,None,None,Low,N/A,Firewall,Tablet,Linux,Edge,Brazil,North,LAN,0,0,Resolved
EVT103195,2025-02-25 04:42:36,192.168.116.152,192.168.132.4,32092,3389,Tcp,207,7279,4982.0,17.68,20,0.699,0,0,0,22.17,Not_Used,0,Active,Updated,1,0,0,0,18.03,7.1,None,None,None,Low,N/A,Firewall,Mobile,iOS,Opera,UK,East,VPN,0,0,Resolved
EVT101621,2025-01-28 14:38:14,192.168.67.194,192.168.95.112,22,3389,HTTP,130,9032,10658.0,44.13,22,1.007,0,0,0,30.56,Not_Used,0,Active,Updated,1,0,0,0,37.85,15.25,None,None,None,Low,N/A,No_Detection,Desktop,macOS,Safari,Brazil,South,Wi-Fi,0,0,Resolved
EVT104570,2025-03-20 19:54:26,102.172.32.81,192.168.71.207,80,22,HTTPS,187,3295,6992.0,63.01,25,0.323,3,2,1,13.93,,0,Active,Outdated,1,0,0,0,0.0,1.63,None,None,None,Low,N/A,SIEM,Desktop,Linux,,Japan,South,Mobile Data,0,0,Resolved
EVT100859,2025-01-15 10:23:21,192.168.3.226,192.168.79.206,25,53,HTTP,70,1362,9498.0,38.85,27,0.679,1,0,1,36.44,Password,0,Active,Outdated,1,0,0,0,19.84,24.75,None,None,None,Low,N/A,No_Detection,Laptop,Windows Server 2019,Edge,Singapore,East,Wi-Fi,0,0,Resolved
EVT101344,2025-01-23 16:50:26,192.168.186.224,204.164.53.47,21,3306,TCP,94,9258,458.0,28.79,12,0.279,1,0,1,14.92,Password,0,Active,Outdated,1,0,0,0,23.62,21.06,None,None,None,Low,N/A,No_Detection,Laptop,Android,Edge,South Africa,East,VPN,0,0,Resolved
EVT103866,2025-03-08 11:22:13,163.83.69.102,192.168.88.64,53,3389,udp,142,4786,12742.0,23.2,15,1.224,3,2,1,35.92,Biometric,0,Active,,1,0,0,0,11.0,14.78,None,None,None,Low,N/A,Firewall,Mobile,Linux,Firefox,Russia,West,Mobile Data,0,0,Resolved
EVT102077,2025-02-05 13:18:54,21.154.22.95,192.168.255.87,21,9001,DNS,678,88815,9212.0,177.7,298,8.194,3,2,1,6.67,MFA,0,Active,,0,0,1,0,64.72,85.23,Man-in-the-Middle,Man-in-the-Middle,Email,Medium,Investigating,SIEM,Tablet,Windows Server 2019,Opera,Russia,North,Public Network,1,1,Under Investigation
EVT104046,2025-03-11 18:17:12,208.55.146.147,52.151.6.89,80,443,HTTP,17,847,7556.0,8.76,19,0.674,0,0,0,25.73,Token,0,Active,Updated,1,0,0,0,3.26,10.56,None,None,None,Low,N/A,Firewall,Tablet,Windows Server 2019,Unknown,Australia,West,VPN,0,0,Resolved
EVT104932,2025-03-27 09:47:53,192.168.71.103,192.168.120.197,8080,25,ICMP,93,4030,6423.0,65.15,11,1.139,2,1,1,27.62,Token,0,Active,Updated,1,0,0,0,43.48,10.14,None,None,None,Low,N/A,Firewall,IoT Device,Android,Edge,UK,South,VPN,0,0,Resolved
EVT103449,2025-03-01 08:32:35,192.168.87.235,209.237.187.161,64110,80,DNS,152,4622,5533.0,14.91,25,1.229,0,0,0,10.19,MFA,0,Active,Updated,1,0,0,0,32.21,7.9,None,None,None,Low,N/A,Firewall,IoT Device,Android,Chrome,Japan,West,VPN,0,0,False Positive
EVT101592,2025-01-28 02:15:34,192.168.84.159,192.168.104.129,443,21,TCP,156,8560,3059.0,28.09,14,0.955,1,0,1,6.38,Token,0,Active,Updated,1,0,0,0,30.53,0.0,None,None,None,Low,N/A,Firewall,IoT Device,Windows 10,Opera,France,Central,Wi-Fi,0,0,Resolved
EVT105003,2025-03-28 15:19:14,192.168.236.81,190.158.203.68,3389,80,SSH,273,4939,711.0,13.73,36,1.478,5,4,1,15.24,SSO,0,Active,Updated,1,0,0,0,24.76,0.0,None,None,None,Low,N/A,Manual Review,Laptop,macOS,Opera,Germany,Central,Wi-Fi,0,0,False Positive
EVT104760,2025-03-24 04:34:34,192.168.73.65,217.219.102.89,8080,53,HTTP,156,1787,7950.0,30.34,23,1.403,3,2,1,27.67,Token,0,Active,Updated,0,0,0,0,17.4,11.65,None,None,None,Low,N/A,Antivirus,Server,macOS,,Japan,Central,Wi-Fi,0,0,False Positive
EVT101171,2025-01-20 20:09:48,192.168.102.175,38.199.193.26,443,53,HTTPS,226,5458,6087.0,46.42,28,,1,0,1,18.25,SSO,0,Active,Updated,0,0,0,0,29.13,30.82,None,None,None,Low,N/A,Firewall,Desktop,iOS,Chrome,India,Central,Public Network,0,0,Resolved
EVT102423,2025-02-11 11:16:55,192.168.229.93,85.121.204.169,25,22,ICMP,74,692,7289.0,23.74,26,0.367,3,2,1,33.16,Token,0,Active,Updated,1,0,0,0,27.14,15.61,None,None,None,Low,N/A,Firewall,Mobile,macOS,Safari,Singapore,West,VPN,0,0,Resolved
